Level,ID,SchoolName,Region,Division,Municipality,Excess,Shortage,SPED_Excess,SPED_Shortage,STR,Longitude,Latitude
ES,127416,Estante PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,13,123.74979,8.529106
ES,127417,Hasaan Elementary School,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,23,123.75034,8.53578
ES,127418,Katipa ES,Region X,Misamis Occidental,LOPEZ JAENA,3,0,0,0,19,123.75049,8.55565
ES,127419,Lopez Jaena CS,Region X,Misamis Occidental,LOPEZ JAENA,6,0,0,0,20,123.762472,8.55106
ES,127420,Luzaran ES,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,16,123.7058541,8.543941
ES,127422,Macalibre Alto ES,Region X,Misamis Occidental,LOPEZ JAENA,1,0,0,0,18,123.676188,8.492958
ES,127423,Macalibre Bajo PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,9,123.74981,8.52936
ES,127424,Mahayahay PS,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,16,123.6748627,8.5067592
ES,127425,Manguehan ES,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,17,123.69182,8.47278
ES,127427,Mansabay Bajo ES,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,24,123.78033,8.537119
ES,127428,Molatuhan ES,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,12,123.7655152,8.5226125
ES,127429,Peniel ES,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,9,123.649731,8.416248
ES,127430,Puntod ES,Region X,Misamis Occidental,LOPEZ JAENA,4,0,0,0,20,123.747722,8.540554
ES,127431,Rizal ES,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,17,123.7497992,8.52953
ES,127433,Sibula Elementary School,Region X,Misamis Occidental,LOPEZ JAENA,1,0,0,0,22,123.73717,8.57122
ES,127476,Baga PS,Region X,Misamis Occidental,PANAON,0,1,0,0,11,123.83364,8.35897
ES,127477,Bangko ES,Region X,Misamis Occidental,PANAON,0,0,0,0,11,NA,NA
ES,127478,Camanucan Elementary School,Region X,Misamis Occidental,PANAON,0,1,0,0,10,123.7894111,8.3741667
ES,127479,De La Paz Primary School,Region X,Misamis Occidental,PANAON,0,1,0,0,17,123.8394438,8.3813169
ES,127480,F.T. Paylaga MPS,Region X,Misamis Occidental,PANAON,0,1,0,0,17,123.8337,8.35889
ES,127481,Map-An PS,Region X,Misamis Occidental,PANAON,0,1,0,0,19,123.83271,8.37325
ES,127482,Mohon ES,Region X,Misamis Occidental,PANAON,0,2,0,0,18,123.83325,8.38466
ES,127483,Panaon CES,Region X,Misamis Occidental,PANAON,6,0,0,0,16,123.8360721,8.3670681
ES,127484,Punta Elementary School,Region X,Misamis Occidental,PANAON,2,0,0,0,20,123.84125,8.36296
ES,127485,Salimpono ES,Region X,Misamis Occidental,PANAON,3,0,0,0,11,123.8099422,8.35536
ES,127486,San Juan ES,Region X,Misamis Occidental,PANAON,3,0,0,0,11,123.833,8.359
ES,127487,San Roque ES,Region X,Misamis Occidental,PANAON,2,0,0,0,15,123.81691,8.37779
ES,127490,Balanlinao ES,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,27,123.6721891,8.6190516
ES,127491,Bato ES,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,25,123.6609554,8.6112503
ES,127492,Buena Voluntad ES,Region X,Misamis Occidental,PLARIDEL,0,0,0,0,17,123.692783,8.585594
ES,127493,Cartagena ES,Region X,Misamis Occidental,PLARIDEL,0,3,0,0,25,123.7185,8.5762
ES,127494,Cebulin Elementary School,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,21,123.711061,8.617704
ES,127495,Clarin ES,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,26,123.6938349,8.6099283
ES,127496,Deboloc ES,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,18,123.683707,8.5652563
ES,127497,Katipunan ES,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,26,123.7,8.6
ES,127498,Looc CS,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,27,123.72428,8.60905
ES,127499,Mamanga ES,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,25,123.7141285,8.5965988
ES,127500,Mangidkid Elementary School,Region X,Misamis Occidental,PLARIDEL,0,0,0,0,16,123.674549,8.606935
ES,127501,New Cartagena Elementary School,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,18,123.7215084,8.600196
ES,127503,Plaridel CS,Region X,Misamis Occidental,PLARIDEL,1,0,3,0,24,123.711868,8.621916
ES,127504,Rillas ES,Region X,Misamis Occidental,PLARIDEL,0,0,0,0,15,123.674347,8.53139
ES,127507,Usocan Elementary School,Region X,Misamis Occidental,PLARIDEL,1,0,0,0,21,123.683438,8.6357215
ES,127508,Valdemor ES,Region X,Misamis Occidental,PLARIDEL,0,0,0,0,17,123.669,8.5656
ES,127509,Bautista ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,14,123.624267,8.47663
ES,127512,Boundary Primary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,19,123.572366,8.553672
ES,127513,Caluya ES,Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,20,123.578197,8.609874
ES,127514,Capundag ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,16,123.600105,8.503706
ES,127515,Casul Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,3,0,0,22,123.562362,8.578321
ES,127516,Dalumpinas ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,17,123.586694,8.53827
ES,127517,Dasa Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,21,123.56164,8.54035
ES,127518,Dioyo Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,19,123.596539,8.581217
ES,127519,Disoy ES,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,23,123.57501,8.55393
ES,127520,El Paraiso Primary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,17,123.559786,8.552743
ES,127521,Feliciano Baguio PS,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,21,123.59116,8.603781
ES,127522,Libertad Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,19,123.579291,8.581521
ES,127524,Looc ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,14,123.571223,8.570533
ES,127525,Manalac ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,15,123.609061,8.525631
ES,127527,Masubong Primary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,16,123.59491,8.57995
ES,127528,Medallo ES,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,22,123.586797,8.5066624
ES,127529,Napilan Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,42,123.5775678,8.5515252
ES,127530,Proceso Saldiva ES(Sepac ES),Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,20,123.578244,8.52717
ES,127531,Salimpono Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,13,123.583998,8.5281457
ES,127532,Salvador ES,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,20,123.6006037,8.5445042
ES,127533,Sapang Dalaga Central Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,10,0,0,0,17,123.567209,8.5413397
ES,127534,Sinaad Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,20,123.6,8.5
ES,127535,Sixto Velez PS,Region X,Misamis Occidental,SAPANG DALAGA,0,0,0,0,16,123.56771,8.54944
ES,127536,Upper Bautista PS,Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,16,123.620265,8.453267
ES,127537,Ventura Elementary School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,19,123.609895,8.493578
ES,201001,Banisilon PS,Region X,Misamis Occidental,ALORAN,0,1,0,0,25,123.82606,8.394045
ES,201002,Danao ES,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,26,123.6761766,8.6413503
ES,201009,Dullan PS,Region X,Misamis Occidental,ALORAN,0,1,0,0,19,123.818403,8.404817
ES,201011,Ilisan ES,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,18,123.6844381,8.6122918
ES,201014,Labo PS,Region X,Misamis Occidental,ALORAN,0,0,0,0,23,123.82068,8.41205
ES,201015,Lawaan PS,Region X,Misamis Occidental,ALORAN,0,0,0,0,14,123.48,8.25
ES,201016,Palayan PS,Region X,Misamis Occidental,ALORAN,0,1,0,0,23,123.823762,8.416601
ES,201020,Virayan PS,Region X,Misamis Occidental,CONCEPCION,0,2,0,0,10,123.5644,8.4146
ES,501236,Mansabay Alto Integrated School,Region X,Misamis Occidental,LOPEZ JAENA,0,1,0,0,19,123.7742864,8.529936
ES,501654,Carmen Integrated School,Region X,Misamis Occidental,JIMENEZ,1,0,0,0,22,123.76292,8.324655
ES,501856,Bunawan Integrated School,Region X,Misamis Occidental,CALAMBA,0,1,0,0,27,123.62303,8.56393
ES,501858,New Casul Integrated School,Region X,Misamis Occidental,CONCEPCION,0,1,0,0,8,123.5991,8.3917
ES,501859,Dampalan Integrated School,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,14,123.7061,8.5262
ES,501860,Conat Integrated School,Region X,Misamis Occidental,ALORAN,0,0,0,0,20,123.820278,8.444722
ES,501863,Bonifacio Integrated School,Region X,Misamis Occidental,CALAMBA,1,0,0,0,13,123.6474136,8.498032
ES,501866,Adorable Integrated School,Region X,Misamis Occidental,JIMENEZ,0,0,0,0,9,123.8149509,8.3154008
ES,501867,Matugas Bajo Integrated School,Region X,Misamis Occidental,JIMENEZ,0,3,0,0,20,123.76279,8.32453
ES,501868,Alegria Inegrated School,Region X,Misamis Occidental,LOPEZ JAENA,0,2,0,0,19,123.72701,8.51932
ES,501869,BURGOS INTEGRATED SCHOOL,Region X,Misamis Occidental,LOPEZ JAENA,0,0,0,0,15,123.71,8.49
ES,501870,Sta Cruz Integrated School,Region X,Misamis Occidental,PLARIDEL,0,1,0,0,25,123.69219,8.6328
ES,501871,Panalsalan Integrated School,Region X,Misamis Occidental,PLARIDEL,0,3,0,0,30,123.74477,8.59388
ES,501872,Tipolo Integrated School,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,27,123.685858,8.603815
ES,501873,Locus Integrated School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,23,123.575564,8.484924
ES,501874,Manla Integrated School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,19,123.564327,8.614163
ES,501878,Mitazan Integrated School,Region X,Misamis Occidental,ALORAN,2,0,0,0,11,123.7992572,8.4027069
ES,501879,Taguanao Integrated School,Region X,Misamis Occidental,ALORAN,0,1,0,0,13,123.8037704,8.3799116
ES,501880,Sapang Ama Integrated School,Region X,Misamis Occidental,SAPANG DALAGA,0,2,0,0,27,123.58291,8.60099
ES,501881,Tabo-o Integrated School,Region X,Misamis Occidental,JIMENEZ,5,0,0,0,17,123.8591565,8.3278278
ES,501882,Sibugon Integrated School,Region X,Misamis Occidental,LOPEZ JAENA,4,0,0,0,17,123.7428453,8.5613173
ES,501883,Aquino Integrated School,Region X,Misamis Occidental,PLARIDEL,0,2,0,0,28,123.669464,8.5923654
ES,501884,Bitibut Integrated School,Region X,Misamis Occidental,SAPANG DALAGA,0,1,0,0,25,123.5839,8.562382
ES,501946,Ozamiz Integrated School,Region X,Misamis Occidental,ALORAN,0,0,0,0,18,123.7181,8.390556
ES,502213,Caputol Integrated School,Region X,Misamis Occidental,ALORAN,0,1,0,0,18,123.783834,8.411443
ES,502214,Sumasap Integrated School,Region X,Misamis Occidental,PANAON,0,0,0,0,17,123.835888,8.3522657
ES,127286,Bagong Anonang Diut ES,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,18,123.568491,8.1345706
ES,127288,Baybay ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,20,123.660933,8.030524
ES,127290,Bonifacio CS,Region X,Misamis Occidental,BONIFACIO,5,0,0,1,19,123.613471,8.04942
ES,127292,Calolot ES,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,17,123.5688919,8.0682802
ES,127293,Dimalco ES,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,19,122.2778052,13.3850834
ES,127294,Dullan ES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,16,123.5889333,8.1266261
ES,127295,Durias Elementary School,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,17,123.6038815,8.0313204
ES,127296,Kabulihan ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,24,114.0215689,20.9878033
ES,127297,Kanao-Kanao ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,17,123.58978,8.14045
ES,127298,Lazaro Delos Santos MS,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,17,123.6215594,8.0429698
ES,127299,Liloan CS,Region X,Misamis Occidental,BONIFACIO,3,0,0,0,21,123.5654936,8.0501033
ES,127300,Paterno Gallego MS (Linconan ES),Region X,Misamis Occidental,BONIFACIO,0,2,0,0,28,123.62151,8.04079
ES,127301,Lodiong ES,Region X,Misamis Occidental,BONIFACIO,0,4,0,0,25,123.5696751,8.1132115
ES,127302,Lower Montol ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,15,123.649142,8.103748
ES,127303,Tiaman ES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,28,123.5856181,8.0473849
ES,127304,Lower Usogan ES,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,22,123.563335,8.030878
ES,127305,Lumapas Elementary School,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,20,123.5832809,8.062767
ES,127306,Migpangi ES,Region X,Misamis Occidental,BONIFACIO,2,0,0,0,24,123.65559,8.024818
ES,127307,Migsale ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,22,123.6012,8.1087
ES,127308,Pisaan ES,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,20,123.637858,8.049005
ES,127309,Proceso Alburo MES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,14,123.5924584,8.048436
ES,127310,Quezon ES,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,21,123.600982,8.108512
ES,127311,Remedios Elementary School,Region X,Misamis Occidental,BONIFACIO,0,3,0,0,21,123.614968,8.077652
ES,127312,Tangab Elementary School,Region X,Misamis Occidental,BONIFACIO,0,0,0,0,15,123.5697395,8.0896099
ES,127313,Tusik ES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,21,123.5936111,8.0910439
ES,127314,Upper Montol ES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,17,123.634406,8.097437
ES,127315,Upper Usogan ES,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,19,123.5743636,8.1014427
ES,127334,Bitoon Elementary School,Region X,Misamis Occidental,CLARIN,0,1,0,0,17,123.69687,8.1086
ES,127335,Caluton Elementary School,Region X,Misamis Occidental,CLARIN,0,2,0,0,15,123.7148401,8.2282541
ES,127336,Canibungan Daku ES,Region X,Misamis Occidental,CLARIN,0,0,0,0,15,123.797278,8.223687
ES,127337,Canibungan Putol Elementary School,Region X,Misamis Occidental,CLARIN,0,3,0,0,20,123.758497,8.3658156
ES,127338,Canicapan Elementary School,Region X,Misamis Occidental,CLARIN,0,0,0,0,21,123.83217,8.21153
ES,127339,Dela Paz Elementary School,Region X,Misamis Occidental,CLARIN,0,0,0,0,21,123.86,8.23
ES,127340,Dolores ES,Region X,Misamis Occidental,CLARIN,0,0,0,0,19,123.821558,8.2191506
ES,127341,Dalingap ES (Francisco Adaza ES),Region X,Misamis Occidental,CLARIN,0,2,0,0,23,123.7256778,8.2384613
ES,127342,Lupagan Elementary School,Region X,Misamis Occidental,CLARIN,0,0,0,0,15,123.85757,8.22138
ES,127343,Mialen Central School,Region X,Misamis Occidental,CLARIN,2,0,0,0,22,123.85787,8.20859
ES,127344,Pan-ay ES,Region X,Misamis Occidental,CLARIN,0,1,0,0,25,123.83917,8.21762
ES,127345,Penacio Elementary School,Region X,Misamis Occidental,CLARIN,0,1,0,0,17,123.7048906,8.2125522
ES,127346,Segatic Norte Elementary School,Region X,Misamis Occidental,CLARIN,1,0,0,0,16,123.8190259,8.2093772
ES,127347,Antero Uy Roa ES,Region X,Misamis Occidental,CLARIN,0,1,0,0,27,123.8643,8.20117
ES,127348,Cabunga-An PS,Region X,Misamis Occidental,CLARIN,0,1,0,0,20,123.8082153,8.1951771
ES,127349,Clarin CS,Region X,Misamis Occidental,CLARIN,4,0,0,2,22,123.86,8.2
ES,127350,Gata Elementary School,Region X,Misamis Occidental,CLARIN,0,1,0,0,27,123.8518642,8.1919512
ES,127351,Kinangay Norte PS,Region X,Misamis Occidental,CLARIN,0,1,0,0,17,123.8343179,8.2014551
ES,127353,Lapasan ES,Region X,Misamis Occidental,CLARIN,0,0,0,0,23,123.8595706,8.187268
ES,127354,Malibangcao ES,Region X,Misamis Occidental,CLARIN,0,1,0,0,17,123.79512,8.20702
ES,127355,Ozamiz ES,Region X,Misamis Occidental,CLARIN,0,0,0,0,18,123.7755295,8.211554
ES,127356,San Roque ES,Region X,Misamis Occidental,CLARIN,0,2,0,0,27,123.8649764,8.1963263
ES,127357,Sebasi ES,Region X,Misamis Occidental,CLARIN,0,2,0,0,21,123.7486552,8.2026112
ES,127358,Segatic Sur ES,Region X,Misamis Occidental,CLARIN,0,1,0,0,17,123.8178,8.2021
ES,127359,Tinaclaan ES,Region X,Misamis Occidental,CLARIN,0,1,0,0,20,123.843459,8.200195
ES,127375,Bag-ong Clarin ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,0,0,0,16,123.550181,8.20835
ES,127376,Don Victoriano CS,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,2,0,0,1,24,123.567384,8.250173
ES,127377,Gandawan ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,1,0,0,24,123.5996944,8.3055621
ES,127378,Lake Duminagat Elementary,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,2,0,0,12,123.5714936,8.2416042
ES,127380,Liboron Elementary School,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,1,0,0,9,123.5921749,8.2947697
ES,127381,Maramara ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,2,0,0,25,123.5656898,8.1538937
ES,127383,Nueva Vista ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,1,0,0,0,19,123.1933529,8.3456974
ES,127385,Tuno ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,2,0,0,18,123.5712536,8.2414237
ES,127538,Cagay-Anon ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,23,123.84843,8.31552
ES,127539,Camanse ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,15,123.812247,8.301425
ES,127540,Caraghanan PS,Region X,Misamis Occidental,SINACABAN,0,0,0,0,14,123.8295222,8.2863671
ES,127541,Colupan Alto ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,13,123.82807,8.29673
ES,127542,Colupan Bajo ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,15,123.8467503,8.298895
ES,127543,Dinas Elementary School,Region X,Misamis Occidental,SINACABAN,0,1,0,0,16,123.7694403,8.2995319
ES,127544,Estrella ES,Region X,Misamis Occidental,SINACABAN,3,0,0,0,11,123.7432677,8.2978864
ES,127545,Katipunan ES,Region X,Misamis Occidental,SINACABAN,0,2,0,0,21,123.72614,8.283001
ES,127546,Libertad Alto ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,17,118.0597687,20.5254318
ES,127548,Libertad Bajo ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,15,123.839165,8.274556
ES,127549,San Isidro Alto ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,16,123.749563,8.276031
ES,127550,San Isidro Bajo Primary School,Region X,Misamis Occidental,SINACABAN,0,0,0,0,16,123.7780085,8.2809978
ES,127551,San Lorenzo Ruiz ES,Region X,Misamis Occidental,SINACABAN,0,1,0,0,14,123.699985,8.285486
ES,127552,San Vicente ES,Region X,Misamis Occidental,SINACABAN,3,0,0,0,13,123.8307291,8.3137578
ES,127553,Senor ES,Region X,Misamis Occidental,SINACABAN,0,2,0,0,19,123.7996722,8.2881499
ES,127554,Sinacaban CS,Region X,Misamis Occidental,SINACABAN,8,0,0,1,17,123.840001,8.284677
ES,127555,Fulgencio Baloria-Sinonoc ES,Region X,Misamis Occidental,SINACABAN,0,0,0,0,22,123.84176,8.30623
ES,127556,Tipan Elementary School,Region X,Misamis Occidental,SINACABAN,0,0,0,0,18,123.78151,8.29561
ES,127557,Balon ES,Region X,Misamis Occidental,TUDELA,0,3,0,0,21,123.78887,8.25368
ES,127558,Barra ES,Region X,Misamis Occidental,TUDELA,1,0,0,0,22,123.8531202,8.2470831
ES,127559,Basirang ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,23,123.8417919,8.2575586
ES,127560,Bongabong ES,Region X,Misamis Occidental,TUDELA,0,0,0,0,18,123.78822,8.25904
ES,127561,Buenavista ES,Region X,Misamis Occidental,TUDELA,0,1,0,0,20,123.7631685,8.2703166
ES,127562,Camating ES,Region X,Misamis Occidental,TUDELA,0,1,0,0,14,123.7594726,8.2660856
ES,127563,Canibungan Proper ES,Region X,Misamis Occidental,TUDELA,0,0,0,0,17,123.78472,8.23623
ES,127564,Casilak San Agustin Elem. School,Region X,Misamis Occidental,TUDELA,0,2,0,0,23,123.7835397,8.2297094
ES,127565,Colambutan Bajo ES,Region X,Misamis Occidental,TUDELA,0,3,0,0,24,123.74993,8.24712
ES,127566,Colambutan Settlement ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,20,123.7146414,8.2714828
ES,127567,Duanguican ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,19,123.8120941,8.2479146
ES,127568,Gala ES,Region X,Misamis Occidental,TUDELA,0,1,0,0,19,123.706534,8.256744
ES,127569,Gumbil ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,17,123.82106,8.2517
ES,127570,Locsoon ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,31,123.8348847,8.223447
ES,127572,Maribojoc ES,Region X,Misamis Occidental,TUDELA,0,0,0,0,13,123.8031991,8.2388393
ES,127573,Mitugas ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,20,123.7283067,8.2464566
ES,127575,Ozamiz Elementary School,Region X,Misamis Occidental,TUDELA,0,0,0,0,22,123.857416,8.2392665
ES,127576,San Nicolas ES,Region X,Misamis Occidental,TUDELA,1,0,0,0,14,123.81751,8.25744
ES,127577,Sebac ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,25,123.8438,8.24939
ES,127578,Silongon Elementary School,Region X,Misamis Occidental,TUDELA,0,1,0,0,14,123.83017,8.23454
ES,127579,Sinuza ES,Region X,Misamis Occidental,TUDELA,1,0,0,0,14,123.7550111,8.2566033
ES,127580,Tigdok ES,Region X,Misamis Occidental,TUDELA,0,1,0,0,18,123.8437421,8.2649358
ES,127582,Tudela Central School,Region X,Misamis Occidental,TUDELA,9,0,0,2,21,123.8458621,8.2436906
ES,127583,Yahong ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,25,123.82268,8.22573
ES,201005,Masabud Elementary School,Region X,Misamis Occidental,CLARIN,0,1,0,0,22,123.8388373,8.2122166
ES,201006,Cahayag PS,Region X,Misamis Occidental,TUDELA,0,1,0,0,17,123.79849,8.26595
ES,201008,Pan-ay Diot ES,Region X,Misamis Occidental,TUDELA,0,2,0,0,23,123.840527,8.227277
ES,201012,Namut Elementary School,Region X,Misamis Occidental,TUDELA,0,1,0,0,9,123.697563,8.265643
ES,201013,Nailon PS,Region X,Misamis Occidental,TUDELA,0,1,0,0,19,123.8494314,8.2281595
ES,201017,Gata Diot PS,Region X,Misamis Occidental,CLARIN,0,2,0,0,19,123.8495186,8.1868963
ES,201018,Sibuyon Elementary School,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,11,123.575565,8.10969
ES,201019,Sitio Piduan Annex ES,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,1,0,0,12,NA,NA
ES,501287,Kinangay Sur Integrated School,Region X,Misamis Occidental,CLARIN,0,1,0,0,28,123.8328059,8.1920291
ES,501638,Petianan Integrated School,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,0,0,0,20,123.562296,8.174757
ES,501861,Bolinsong Integrated School,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,22,123.59402,8.05017
ES,501862,Buenavista Integrated School,Region X,Misamis Occidental,BONIFACIO,0,1,0,0,22,123.612278,8.096765
ES,501864,Bernad Integrated School,Region X,Misamis Occidental,CLARIN,0,1,0,0,18,123.736943,8.2133846
ES,501865,Napangan Integrated School,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,1,0,0,19,123.566035,8.276621
ES,501875,Libertad Bajo Integrated School,Region X,Misamis Occidental,SINACABAN,2,0,0,0,11,123.83924,8.27459
ES,501876,Maikay Integrated School,Region X,Misamis Occidental,TUDELA,0,0,0,0,13,123.80996,8.26631
ES,501877,Tonggo Integrated School,Region X,Misamis Occidental,TUDELA,0,1,0,0,25,123.6983301,8.2798855
ES,501885,Ignacio Tan  Memorial Integrated School,Region X,Misamis Occidental,BONIFACIO,1,0,0,0,24,123.59,8.04
ES,501886,Lampasan Integrated School,Region X,Misamis Occidental,DON VICTORIANO CHIONGBIAN,0,5,0,0,37,123.561898,8.223423
